area_c,p_ds,m_ds,p_ps,m_ps,p_imp,m_imp,pop,kfc,p_ds%,m_ds%,p_ps%,m_ps%,p_imp%,m_imp%,pop%,kfc%
68,41.78545366510122,78.66003957987095,18.85,33.4,0.0,0.258466723701657,11606.91,0.00025846672370165703,0.34763333456468026,2.0679261507924234,0.4262120404901537,2.2344658708294975,-100.0,-70.88884121613764,3.053266353074037,-75.0
70,19.411022519727187,42.93953466485105,8.74,18.4,3.5292768217685793,23.528512145123862,3400.13,0.0,8.983185937008285,8.313109255796999,8.977556109725695,5.868814729574221,11.685248398256432,10.679074989263118,-2.3229023927101107,0.0
72,3.671356484635373,21.2122819112266,1.63,10.73,2.0396424914640963,4.487213481221011,2451.41,0.004895141979513831,23.37960602265634,21.707795642945566,12.413793103448272,-1.559633027522935,59.93652632566564,-12.034910520883912,4.208007073566786,-25.0
76,47.638399614324996,100.615421318869,21.63,43.56,0.01427439061555883,0.2854878123111766,210166.59,0.00027121342169561774,3.971928002652784,4.321907651467534,4.04040404040404,5.753823743627105,-1.5735184169853034,-21.258814733588242,1.5986738443537443,137.5
84,52.34642866490434,83.75428586384695,11.71,22.62,0.0,26.17321433245217,382.07,0.0,6.818703960588951,18.32225669480624,-0.1705029838022129,22.4688684353005,0.0,60.22805594088343,4.01840407285399,0.0
90,7.584376185058779,15.168752370117558,3.31,6.31,7.584376185058779,10.618126659082291,659.25,0.0,-4.725066363291616,5.861037374120418,-5.428571428571427,1.121794871794862,19.093667045885475,11.154089242826448,4.95940136920872,0.0
100,22.480024390826465,59.712564788132795,10.07,24.34,15.174016463807863,41.0260445132583,7117.43,0.0033720036586239693,2.4464195820382053,6.570455715151347,2.545824847250509,5.826086956521738,9.950619816422497,10.510742759174496,-1.77408714901227,-96.19651347068145
104,33.323200295598625,64.36789116927598,14.3,26.69,0.01898757851601061,0.03797515703202122,52666.01,0.0006265900910283501,3.9819105748230506,8.483310728092837,3.9244186046511698,8.18808269152817,1.898757851601061,-1.4689929994696829,1.4908941298669331,-49.23076923076923
108,0.4350296298680903,2.2621540753140694,0.2,0.99,0.0,0.08700592597361806,11493.47,0.0,-5.134567715407106,-14.9482331241581,-9.090909090909086,-13.913043478260864,0.0,-5.134567715407097,5.412474904455789,0.0
112,28.260329201893235,79.31457356297773,12.73,33.68,1.1345387635796556,5.982113480692728,9695.57,0.001650238201570408,4.715413942057916,3.493898488236518,4.77366255144033,3.886489821098081,-54.10738701626963,-6.330619833793739,-0.1291703534467664,1500.0
116,2.4336608999303597,14.102752907288751,1.07,5.71,0.9360234230501384,1.8720468461002768,16025.24,0.0006864171769034349,31.120446289082416,6.449077787519647,32.098765432098766,6.13382899628253,1362.4972855320732,1362.4972855320732,2.564292928193909,-81.66666666666667
120,3.230083643215329,12.322170935228847,1.46,5.59,0.0797551516843291,0.19938787921082277,25076.75,0.0,-9.893472685913064,-10.648697855382142,-9.316770186335411,-10.560000000000002,7.97551516843291,18.19529045829303,5.7571748547020976,0.0
124,40.4209503108525,97.9607266050587,18.5,38.88,5.022242323192094,20.034966687142656,37035.25,0.017388839011482304,4.044419221630869,2.6910780572883968,4.108047270680926,2.9661016949152663,-12.381208306344258,-3.6573408115676593,2.552284420825107,-87.79609626681827
132,24.50980392156863,42.016806722689076,11.33,17.93,22.759103641456583,31.51260504201681,571.2,0.0,14.050245098039223,11.72268907563025,13.86934673366835,12.062499999999998,15.531417112299462,17.308823529411775,2.2940955246333314,0.0
140,2.3553519484648993,35.33027922697349,1.1,15.58,1.1776759742324496,1.3739553032711913,5094.78,0.0,28.345221318028774,3.7521250175681766,34.14634146341465,3.5215946843853776,92.51783197704316,68.45310297991277,3.8864805125423505,0.0
144,9.082184969817954,10.379639965506232,4.1,4.67,0.0,0.09267535683487707,21580.71,0.001807169458280103,6.917727059881789,5.8994629926448265,7.329842931937168,6.136363636363626,0.0,98.56149311120902,0.7244641779487774,-93.21739130434783
148,0.4485968850714006,47.93578143334395,0.18,19.69,0.06408526929591438,0.06408526929591438,15604.21,0.0,-6.483058097782589,7.45110989686424,-10.000000000000009,7.654455986878088,-6.483058097782572,-6.483058097782572,6.932495830072538,0.0
152,39.569124319237275,92.07842172665755,18.1,39.17,8.555486339294546,34.00805819869582,18701.45,0.0035826099045795914,-2.7767261013357936,-1.3545539636097212,-2.9490616621983765,-1.335012594458441,8.955203029184412,20.351789334291855,3.4150304027675458,39.58333333333333
159,14.26916806505664,62.51862583667017,6.48,25.58,1.0870103846415577,4.285236494120275,1448928.2,0.0040788770623692745,8.586473034553011,0.15351466486050294,9.090909090909092,0.431880643894776,-7.630099237737843,2.6585383494693158,1.072963249046973,15872.972972972973
170,34.86416369840997,61.10360704069407,15.74,26.22,1.8264113695325361,4.7486695607845935,49276.96,0.0016031833132563373,6.575049148518937,4.605246037951631,6.495263870094729,4.5454545454545485,8.730743536127234,44.974324714836285,3.4665967888101363,1216.6666666666665
174,15.457742396722958,21.898468395357526,6.99,9.88,19.322177995903697,23.186613595084438,776.31,0.0,-11.268991471487906,-9.215032940735297,-11.406844106463872,-10.50724637681158,20.156574049026794,8.140916644124133,4.03092880211194,0.0
178,21.686950704458322,38.962996180891224,9.85,17.49,20.76801211528636,27.568157675158883,5441.06,0.0,52.00852655797097,21.0143999107606,51.07361963190185,21.374045801526705,58.41167735266119,32.399140363581104,4.901654578335101,0.0
180,1.5960986297091369,3.7204025613364053,0.73,1.71,1.469788666206975,1.8142703848492348,87087.35,0.0,21.46904261109545,3.752063891826576,21.666666666666668,3.012048192771087,24.673261960548817,16.328988522244355,6.946213836552145,0.0
188,27.376987063381694,52.77013448448935,12.08,21.61,2.9757594634110536,8.92727839023316,5040.73,0.008530510461778355,3.347081241095534,5.2253504244744775,3.1596925704525978,4.9538610976202015,-13.436907656115629,0.33449339859324156,1.9317722235703259,0.0
191,17.546052378571705,84.12490866438489,8.06,32.1,6.249278929354306,47.83101949775026,4160.48,0.0019228550551859402,85.27534683498061,19.235766097716677,85.71428571428574,19.955156950672645,9.980799491084369,9.203388434390632,-1.4979579757324755,-70.37037037037037
192,28.689363925905525,61.96902607995593,12.86,27.41,25.070090322945134,36.281010995529755,11328.24,0.0,17.89675816712309,8.80082252153576,18.089990817263534,9.072821329088745,16.059271487243638,7.441146089140585,-0.12140705218916607,0.0
196,27.895604801325863,86.9686502629571,11.37,29.68,12.306884471173174,29.53652273081562,1218.83,0.021331933083366835,1.2593547860976557,-0.7828506885799535,2.3402340234023384,2.450811183983434,5.30121978806372,14.132934996094889,1.7489230974721857,333.33333333333337
203,24.016122127201914,86.09732319909935,10.23,33.73,11.58089683604203,55.91105111826848,10534.59,0.0,5.787400479125359,6.886476266227162,5.900621118012425,6.841938549255612,-1.6782792563324889,8.59937687124947,0.06649195114931337,0.0
204,9.5471949671208,15.074518369138106,4.5,6.91,9.79843693993977,9.965931588485748,11940.68,0.0,-36.763424055660245,-27.150093219757682,-35.98862019914652,-27.032734952481523,-14.471950528157373,-14.338025220704885,6.04436202939944,0.0
208,26.878503959810566,79.42164395866607,12.57,33.85,24.45076811827929,74.39276257263698,5766.69,0.001734097029665198,2.261239405389685,1.3978082867903936,3.5420098846787456,2.950121654501213,18.251788596172332,5.347166505032027,1.0483873793995284,-41.17647058823529
212,70.60152499293984,84.72182999152781,21.21,29.53,56.481219994351875,70.60152499293984,70.82,0.014120304998587971,23.693871787630606,-1.0449025698955112,0.28368794326242214,-0.6393001345894944,-1.0449025698955154,-1.0449025698955081,1.0559360730593534,-99.19354838709677
214,34.74050975660278,53.03965527010747,15.58,22.5,2.8795609691301776,9.010239161471846,10765.53,0.002508004715048864,-1.6844507772812065,-3.3945078849427963,-1.7654476670870074,-3.7227214377406974,-39.370325473989666,-1.1915586521673092,2.2601564080668086,-82.6923076923077
218,19.452657462209835,48.837336408146136,8.78,19.92,0.0,0.17630807367561782,17015.67,0.008404018178537784,-5.665628742597167,-1.4889203842170433,-5.591397849462379,-2.016724053123446,0.0,44.92153409181067,3.5042866058621716,2283.333333333333
